name,t_ms,in_size_bytes,out_size_bytes,nlines
content/public/browser/resource_dispatcher_host_delegate.cc,757,785769,2496,29776
content/public/browser/web_ui_controller.cc,324,399242,1072,14976
chrome/common/render_messages.cc,3428,5284312,1440,164898
content/public/browser/browser_message_filter.cc,1408,1404129,8660,55859
content/public/browser/render_view_host_delegate.cc,1099,1198633,7100,49270
chrome/common/service_process_util_mac.mm,3512,5514395,18000,180233
content/browser/accessibility/browser_accessibility_state_impl.cc,885,985824,5524,37673
content/browser/appcache/appcache_frontend_proxy.cc,1079,1104651,5392,40761
chrome/common/web_apps.cc,3532,3715531,34464,119446
content/browser/appcache/chrome_appcache_service.cc,1342,1368417,5476,51006
content/browser/browser_main.cc,871,994863,736,37831
content/public/browser/web_contents_delegate.cc,2490,3874500,14684,128734
content/public/browser/render_view_host_observer.cc,2766,4174447,3240,143174
content/browser/appcache/appcache_dispatcher_host.cc,2018,1543399,22736,58092
content/public/browser/web_contents_observer.cc,2905,4284534,6400,148210
content/browser/accessibility/browser_accessibility_manager.cc,3032,3819734,14312,122804
content/browser/accessibility/browser_accessibility_mac.mm,2515,4462788,2996,144815
content/browser/accessibility/browser_accessibility_manager_mac.mm,2944,4784091,4056,157013
content/browser/browser_context.cc,2083,1618870,24732,60576
content/browser/browser_main_runner.cc,1125,1143033,4420,43860
content/browser/child_process_security_policy_impl.cc,2738,1765278,32116,70623
content/browser/accessibility/browser_accessibility.cc,3103,3818960,15888,122805
content/browser/browser_thread_impl.cc,1197,1156032,13684,42347
content/browser/download/interrupt_reasons.cc,671,755718,2612,28969
content/browser/browser_url_handler.cc,1133,1098596,7788,41635
content/browser/browser_process_sub_thread.cc,1476,1647992,2408,66492
content/browser/accessibility/browser_accessibility_cocoa.mm,3521,4515511,60804,146452
content/browser/cross_site_request_manager.cc,904,872396,3908,32887
content/browser/debugger/devtools_agent_host.cc,1068,1052739,2568,39166
content/browser/child_process_launcher.cc,1733,1531103,12444,60679
content/browser/browsing_instance.cc,1940,1444762,16004,59190
content/browser/content_ipc_logging.cc,1459,1588870,152,62295
content/browser/browser_child_process_host_impl.cc,3925,5722786,25804,182881
content/browser/debugger/worker_devtools_message_filter.cc,1336,1264486,5340,46582
content/browser/device_orientation/accelerometer_mac.cc,1088,1046923,11660,38217
content/browser/browser_main_loop.cc,3580,4479806,19008,153439
content/browser/device_orientation/provider.cc,916,1047103,3680,39385
content/browser/download/download_buffer.cc,949,799906,4840,30657
content/browser/debugger/devtools_netlog_observer.cc,2416,1398100,21916,52905
content/browser/device_orientation/provider_impl.cc,1514,1180757,16488,43278
chrome/common/common_message_generator.cc,16247,5819775,514640,174978
content/browser/download/download_create_info.cc,1112,1165241,3996,44116
content/browser/cert_store.cc,3499,4383242,13148,149525
content/browser/debugger/worker_devtools_manager.cc,2378,1419751,33160,52029
content/browser/download/base_file.cc,1870,1405811,32048,52922
content/browser/download/download_file_impl.cc,1289,1345413,8584,51156
content/browser/debugger/devtools_frontend_host.cc,3276,4411689,10328,151802
content/browser/download/download_persistent_store_info.cc,792,930917,2120,35704
content/browser/download/download_state_info.cc,702,875421,1076,33544
content/browser/debugger/render_view_devtools_agent_host.cc,3444,4435597,17612,153048
content/browser/download/download_net_log_parameters.cc,1048,964702,20692,37491
content/browser/download/download_types.cc,951,1115740,1424,41815
content/browser/debugger/devtools_manager_impl.cc,3901,4522246,24056,156112
content/browser/device_orientation/message_filter.cc,3142,4272898,10840,146259
content/browser/download/mhtml_generation_manager.cc,4563,6108707,13780,196359
content/browser/download/download_stats.cc,1356,1278952,26276,47586
content/browser/download/drag_download_util.cc,1257,1359650,7956,51546
content/browser/download/save_file.cc,1142,1237088,4496,46809
content/browser/download/save_types.cc,727,839319,2112,31668
content/browser/download/download_resource_handler.cc,2239,1624274,31600,62746
content/browser/download/save_file_resource_handler.cc,1324,1261173,9900,46548
content/browser/download/save_item.cc,1395,1573544,5008,63518
content/browser/fileapi/browser_file_system_helper.cc,1139,1155208,4228,43995
content/browser/debugger/devtools_http_handler_impl.cc,5609,4517801,74456,153631
content/browser/fileapi/chrome_blob_storage_context.cc,1143,1177822,6180,43336
content/browser/font_list_async.cc,934,1049634,5252,38430
content/browser/geolocation/arbitrator_dependency_factory.cc,801,968626,2296,36857
content/browser/download/download_request_handle.cc,3127,4542356,6812,157591
content/browser/gamepad/gamepad_standard_mappings_mac.mm,727,831508,3016,31410
content/browser/download/download_file_manager.cc,4021,4412108,40280,150513
content/browser/download/drag_download_file.cc,2965,4325163,10800,146951
content/browser/download/download_item_impl.cc,4286,4427515,61104,150284
content/browser/gamepad/gamepad_service.cc,1479,1626052,7736,63915
content/browser/geolocation/empty_device_data_provider.cc,1158,1242012,3480,45405
content/browser/gamepad/gamepad_provider.cc,1601,1736712,10028,61819
content/browser/file_metadata_mac.mm,2536,5032925,5384,157907
content/browser/geolocation/location_provider.cc,731,755134,4476,28341
content/browser/find_pasteboard.mm,2439,4417595,6916,142675
content/browser/geolocation/device_data_provider.cc,1249,1243925,4916,45455
content/browser/geolocation/location_arbitrator.cc,1336,1078097,14052,39385
content/browser/geolocation/geolocation_provider.cc,1500,1198732,19712,43878
content/browser/gamepad/platform_data_fetcher_mac.mm,2233,3921953,11692,125039
content/browser/download/download_manager_impl.cc,5337,4695221,74420,162921
content/browser/geolocation/core_location_provider_mac.mm,2142,3825908,5036,123167
content/browser/geolocation/wifi_data_provider_common.cc,1345,1254509,13272,45760
content/browser/geolocation/core_location_data_provider_mac.mm,2541,4103147,15136,132263
content/browser/geolocation/network_location_request.cc,1887,1325341,24824,48502
content/browser/geolocation/wifi_data_provider_mac.cc,1322,1457165,8516,51892
content/browser/download/save_file_manager.cc,4851,4642493,47164,161085
content/browser/geolocation/network_location_provider.cc,2024,1325764,34376,48491
content/browser/in_process_webkit/dom_storage_area.cc,866,925469,5020,35309
content/browser/in_process_webkit/indexed_db_database_callbacks.cc,1274,1215963,2352,42816
content/browser/in_process_webkit/browser_webkitplatformsupport_impl.cc,1395,1213131,20364,46148
content/browser/geolocation/geolocation_dispatcher_host.cc,3554,4535897,16504,156396
content/browser/geolocation/wifi_data_provider_corewlan_mac.mm,2521,4181366,8036,134771
content/browser/fileapi/fileapi_message_filter.cc,5079,5696006,67108,179465
content/browser/in_process_webkit/indexed_db_transaction_callbacks.cc,1286,1216068,1948,42813
content/browser/in_process_webkit/dom_storage_namespace.cc,1301,1065241,9836,40806
content/browser/gpu/gpu_surface_tracker.cc,2131,3498149,7376,110286
content/browser/in_process_webkit/dom_storage_message_filter.cc,1782,1373164,31500,50454
content/browser/gpu/browser_gpu_channel_host_factory.cc,3108,4331979,15188,143126
content/browser/in_process_webkit/dom_storage_context_impl.cc,1844,1304771,26740,47528
content/browser/load_from_memory_cache_details.cc,368,433439,1168,16217
content/browser/gpu/gpu_data_manager_impl.cc,3385,4185003,28736,133729
content/browser/in_process_webkit/session_storage_namespace_impl.cc,1055,1150818,4684,42156
content/browser/in_process_webkit/webkit_thread.cc,1111,1186619,5984,45329
content/browser/in_process_webkit/indexed_db_callbacks.cc,2034,1384151,19228,49166
content/browser/gpu/gpu_process_host_ui_shim.cc,3893,4598197,31568,155383
content/browser/in_process_webkit/indexed_db_context_impl.cc,2298,1386749,34052,50619
content/browser/download/save_package.cc,7685,6462661,88096,211298
content/browser/in_process_webkit/indexed_db_quota_client.cc,2145,1150185,32668,43675
content/browser/in_process_webkit/indexed_db_key_utility_client.cc,2198,1688546,29848,62894
content/browser/mime_registry_message_filter.cc,1204,1207824,8448,46144
content/browser/gpu/gpu_process_host.cc,5487,5112733,47920,170114
content/browser/net/url_request_failed_dns_job.cc,1396,1537511,7468,57773
content/browser/net/url_request_mock_http_job.cc,1519,1632090,9764,61411
content/browser/host_zoom_map_impl.cc,4533,5990713,14972,193419
content/browser/net/url_request_slow_download_job.cc,1793,1588975,23216,59031
content/common/content_message_generator.cc,39643,7030362,1621828,187887
content/browser/intents/web_intents_dispatcher_impl.cc,2951,4176932,11004,141131
content/browser/mach_broker_mac.cc,2493,3248667,14660,111175
content/browser/net/url_request_slow_http_job.cc,1480,1581525,8220,59409
content/browser/intents/intent_injector.cc,3246,4517946,11180,154847
content/browser/notification_service_impl.cc,1331,854482,16668,32230
content/browser/power_save_blocker_common.cc,1077,1051709,7248,38459
content/browser/renderer_host/accelerated_surface_container_mac.cc,2136,3702708,7328,120405
content/browser/power_save_blocker_mac.cc,1103,1273587,4844,46396
content/browser/profiler_message_filter.cc,1190,1213798,4652,45676
content/browser/renderer_host/layered_resource_handler.cc,773,890149,6164,33842
content/browser/net/browser_online_state_observer.cc,3938,5906152,4500,187052
content/browser/profiler_controller_impl.cc,1752,1603193,15616,62792
content/browser/renderer_host/backing_store.cc,1443,3074311,1056,94460
content/browser/renderer_host/accelerated_surface_container_manager_mac.cc,2035,3557235,7512,111532
content/browser/renderer_host/buffered_resource_handler.cc,1843,1680582,17328,65285
content/browser/in_process_webkit/indexed_db_dispatcher_host.cc,5872,1789366,143160,63216
content/browser/plugin_process_host_mac.cc,3491,5644130,7900,179879
content/browser/plugin_data_remover_impl.cc,3712,5590342,19032,175122
content/browser/plugin_loader_posix.cc,4054,5682196,23080,184636
content/browser/plugin_process_host.cc,4101,5834729,21352,187966
content/browser/renderer_host/backing_store_manager.cc,2899,4227240,11504,143020
content/browser/renderer_host/accelerated_plugin_view_mac.mm,3190,5004974,25740,170906
content/browser/renderer_host/media/media_stream_device_settings.cc,2004,1186970,27784,43572
content/browser/renderer_host/media/video_capture_controller_event_handler.cc,305,428143,544,16296
content/browser/ppapi_plugin_process_host.cc,4044,4827011,16312,155364
content/browser/renderer_host/doomed_resource_handler.cc,1205,1305251,5604,48842
content/browser/renderer_host/gamepad_browser_message_filter.cc,1156,1167232,7168,44102
content/browser/renderer_host/backing_store_skia.cc,2500,4077419,3860,138960
content/browser/renderer_host/file_utilities_message_filter.cc,1336,1288851,9720,49074
content/browser/renderer_host/backing_store_mac.mm,3721,6397783,10948,214742
content/browser/renderer_host/database_message_filter.cc,2009,1480911,33852,53684
content/browser/renderer_host/async_resource_handler.cc,3983,5867715,10556,183249
content/browser/renderer_host/media/audio_input_sync_writer.cc,1127,1316203,1888,54484
content/browser/renderer_host/clipboard_message_filter_mac.mm,2753,4747235,3316,154375
content/browser/renderer_host/media/audio_sync_reader.cc,1022,1204208,3040,50118
content/browser/renderer_host/clipboard_message_filter.cc,3188,4053569,29532,130787
content/browser/renderer_host/media/audio_input_device_manager.cc,1593,1175327,19364,43392
content/browser/renderer_host/cross_site_resource_handler.cc,3100,4497192,7440,155989
content/browser/renderer_host/media/media_stream_dispatcher_host.cc,1598,1159415,23488,43047
content/browser/renderer_host/media/audio_input_renderer_host.cc,2110,1426711,32592,52430
content/browser/renderer_host/media/audio_renderer_host.cc,1943,1408977,27520,51989
content/browser/renderer_host/media/video_capture_controller.cc,1740,1218069,23108,45240
content/browser/plugin_service_impl.cc,6419,6427721,54488,206487
content/browser/renderer_host/quota_dispatcher_host.cc,2090,1407896,27400,51585
content/browser/renderer_host/gpu_message_filter.cc,3136,4336477,16228,143091
content/browser/renderer_host/redirect_to_file_resource_handler.cc,1608,1524882,12676,58525
content/browser/renderer_host/media/media_stream_manager.cc,2203,1209193,35680,44510
content/browser/renderer_host/media/video_capture_host.cc,2063,1465922,30644,54528
content/browser/renderer_host/media/video_capture_manager.cc,2179,1232756,40536,45409
content/browser/renderer_host/native_web_keyboard_event_mac.mm,2039,3970066,2516,125978
content/browser/renderer_host/pepper_file_message_filter.cc,1956,1572702,20944,63419
content/browser/renderer_host/pepper_tcp_server_socket.cc,2149,1890472,8836,61295
content/browser/renderer_host/pepper_udp_socket.cc,2162,1891527,8120,61331
content/browser/renderer_host/pepper_tcp_socket.cc,2318,1941346,15924,63438
content/browser/renderer_host/resource_dispatcher_host_request_info.cc,1253,1341759,4660,50564
content/browser/renderer_host/resource_message_filter.cc,1223,1421980,4180,54738
content/browser/renderer_host/resource_request_details.cc,1402,1508194,3444,57722
content/browser/renderer_host/sync_resource_handler.cc,1710,1551959,8240,59424
content/browser/renderer_host/render_view_host_factory.cc,2674,4175106,2096,143154
content/browser/renderer_host/render_widget_host_view_base.cc,2547,4060223,6896,138628
content/browser/renderer_host/render_widget_host_mac.cc,2838,4292010,2408,145170
content/browser/renderer_host/render_widget_host_view_mac_editcommand_helper.mm,3397,5066486,15336,174091
content/browser/renderer_host/socket_stream_host.cc,1678,1742820,4248,64881
content/browser/renderer_host/pepper_message_filter.cc,4907,4935985,47440,160430
content/browser/renderer_host/throttling_resource_handler.cc,1483,1430839,8812,55071
content/browser/renderer_host/socket_stream_dispatcher_host.cc,2612,1998022,20128,74516
content/browser/renderer_host/x509_user_cert_resource_handler.cc,1536,1506692,6728,58156
content/browser/speech/endpointer/endpointer.cc,262,248460,3300,9955
content/browser/speech/audio_encoder.cc,929,916657,8652,34715
content/browser/speech/endpointer/energy_endpointer_params.cc,72,18035,1072,649
content/browser/resource_context_impl.cc,1487,1337769,6680,49520
content/browser/sensors/sensors_provider_impl.cc,1509,1145408,13556,42107
content/browser/site_instance_impl.cc,1546,1461135,12860,60134
content/browser/speech/endpointer/energy_endpointer.cc,997,776923,11836,29397
content/browser/renderer_host/text_input_client_mac.mm,3378,5139127,9696,176136
content/browser/renderer_host/render_widget_helper.cc,5141,6193450,27224,200922
content/browser/renderer_host/text_input_client_message_filter.mm,3484,5249816,6236,180953
content/browser/speech/speech_recognizer_impl.cc,1504,1242929,21060,46178
content/browser/ssl/ssl_cert_error_handler.cc,1305,1451290,2908,55715
content/browser/speech/speech_recognition_request.cc,1764,1357455,18436,52205
content/browser/ssl/ssl_request_info.cc,356,476076,1844,17896
content/browser/renderer_host/render_message_filter.cc,6516,6349436,89672,204947
content/browser/ssl/ssl_client_auth_handler.cc,1633,1547179,10276,59166
content/browser/ssl/ssl_host_state.cc,1239,1086768,8720,40767
content/browser/ssl/ssl_policy_backend.cc,952,1107473,2300,42454
content/browser/tab_contents/debug_urls.cc,877,982740,3104,37355
content/browser/tab_contents/provisional_load_details.cc,366,494355,1756,18939
content/browser/renderer_host/render_widget_host.cc,6300,6330086,89200,201395
content/browser/resolve_proxy_msg_helper.cc,4213,5862044,13392,182964
content/browser/speech/speech_input_dispatcher_host.cc,2911,3924062,24036,126681
content/browser/renderer_host/render_view_host.cc,7358,6159684,119676,197803
content/browser/renderer_host/render_process_host_impl.cc,7612,6867538,73108,225319
content/browser/renderer_host/render_widget_host_view_mac.mm,7032,7406306,115036,239455
content/browser/speech/speech_input_manager_impl.cc,3535,4445937,24456,152011
content/browser/tab_contents/navigation_entry_impl.cc,1648,1701797,11208,69737
content/browser/ssl/ssl_error_handler.cc,3185,4552544,10500,157854
content/browser/ssl/ssl_manager.cc,2967,4398576,7764,150611
content/browser/user_metrics.cc,902,1055435,2796,38865
content/browser/ssl/ssl_policy.cc,3165,4515973,8656,155270
content/browser/trace_subscriber_stdio.cc,1266,1279131,10352,46778
content/browser/trace_message_filter.cc,1349,1251642,10368,46962
content/browser/webui/web_ui_message_handler.cc,795,928052,4340,34949
content/browser/renderer_host/resource_dispatcher_host.cc,8230,6588963,108908,215485
content/browser/trace_controller.cc,2070,1419470,30232,52025
out/Release/gen/webkit/grit/devtools_resources_map.cc,52,20691,8480,671
content/browser/worker_host/worker_document_set.cc,719,771853,4064,28974
content/browser/utility_process_host_impl.cc,1833,1693894,16928,66766
content/browser/tab_contents/popup_menu_helper_mac.mm,3656,6425917,4444,216089
content/browser/renderer_host/p2p/socket_host_tcp_server.cc,1603,1382203,12484,51612
content/browser/tab_contents/web_drag_dest_mac.mm,3446,5263432,24072,182776
content/browser/renderer_host/p2p/socket_host.cc,1081,1245255,2360,46949
content/public/renderer/navigation_state.cc,80,17358,936,712
content/browser/worker_host/message_port_service.cc,1999,1221678,20388,44944
content/public/renderer/render_process_observer.cc,60,13379,1152,517
content/browser/tab_contents/interstitial_page_impl.cc,4853,6292949,30780,205125
content/browser/tab_contents/web_drag_source_mac.mm,3945,5544488,37988,192672
content/browser/tab_contents/tab_contents_view_helper.cc,4350,6055796,10692,196572
